sentence,crate,tier,consistency,crateview,openai_gpt-5.6-terra,claude_cli_sonnet,sym,anchor,cochange
1278,rustc_infer,silver,1.0,1,A,,0,0,0
1279,rustc_hir_typeck,silver,0.6666666666666666,0,A,,0,0,0
1279,rustc_infer,silver,1.0,1,A,,0,0,0
1283,rustc_middle,silver,,0,,A,0,0,0
1284,rustc_middle,silver,,0,,A,0,0,0
1285,rustc_middle,silver,,0,,A,0,0,0
1290,rustc_infer,silver,1.0,1,A,,0,0,0
1306,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1310,rustc_infer,silver,1.0,1,A,,0,0,0
1324,rustc_infer,silver,1.0,1,A,,0,0,0
1327,rustc_infer,silver,1.0,1,A,,0,0,0
1328,rustc_infer,silver,1.0,1,A,,0,0,0
1340,rustc_hir_typeck,silver,0.3333333333333333,0,A,,0,0,0
1345,rustc_infer,silver,,1,,A,0,0,0
1346,rustc_trait_selection,silver,1.0,0,A,,0,0,0
1349,rustc_trait_selection,silver,0.6666666666666666,0,A,,0,0,0
1350,rustc_borrowck,silver,,1,,A,0,0,0
1350,rustc_infer,silver,1.0,1,A,,0,0,0
1353,rustc_borrowck,silver,,0,,A,0,0,0
1353,rustc_infer,silver,1.0,1,A,,0,0,0
1354,rustc_borrowck,silver,,0,,A,0,0,0
1354,rustc_infer,silver,1.0,1,A,,0,0,0
1355,rustc_borrowck,silver,,0,,A,0,0,0
1355,rustc_infer,silver,1.0,1,A,,0,0,0
1362,rustc_hir_typeck,silver,0.3333333333333333,0,A,,0,0,0
1366,rustc_hir_typeck,silver,,0,,A,0,0,0
1366,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1367,rustc_hir_typeck,silver,,0,,A,0,0,0
1367,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1368,rustc_codegen_ssa,silver,,0,,A,0,0,0
1368,rustc_traits,silver,1.0,0,A,,0,0,0
1385,rustc_trait_selection,silver,0.3333333333333333,1,A,,0,0,0
1386,rustc_infer,silver,0.3333333333333333,1,A,,0,0,0
1411,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1412,rustc_hir_typeck,silver,1.0,0,A,,0,0,0
1413,rustc_hir_typeck,silver,1.0,0,A,,0,0,0
1414,rustc_hir_analysis,silver,0.3333333333333333,0,A,,0,0,0
1415,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1417,rustc_infer,silver,1.0,1,A,,0,0,0
1418,rustc_infer,silver,1.0,1,A,,0,0,0
1420,rustc_infer,silver,0.3333333333333333,1,A,,0,0,0
1421,rustc_hir_typeck,silver,0.6666666666666666,0,,A,0,0,0
1421,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1425,rustc_trait_selection,silver,,1,,A,0,0,0
1425,rustc_traits,silver,1.0,0,A,,0,0,0
1428,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1429,rustc_infer,silver,0.3333333333333333,1,A,,0,0,0
1430,rustc_next_trait_solver,silver,,1,,A,0,0,0
1432,rustc_next_trait_solver,silver,0.6666666666666666,0,,A,0,0,0
1433,rustc_hir_analysis,silver,,0,,A,0,0,0
1433,rustc_hir_typeck,silver,1.0,0,A,,0,0,0
1433,rustc_trait_selection,silver,1.0,0,A,,0,0,0
1434,rustc_hir_typeck,silver,1.0,0,A,,0,0,0
1434,rustc_next_trait_solver,silver,0.3333333333333333,0,,A,0,0,0
1436,rustc_next_trait_solver,silver,,1,,A,0,0,0
1437,rustc_next_trait_solver,silver,,1,,A,0,0,0
1438,rustc_next_trait_solver,silver,,0,,A,0,0,0
1438,rustc_type_ir,silver,1.0,1,A,R,0,0,0
1440,rustc_next_trait_solver,silver,,1,,A,0,0,0
1442,rustc_next_trait_solver,silver,,0,R,A,0,0,0
1450,rustc_hir_analysis,silver,1.0,1,A,,0,0,0
1450,rustc_next_trait_solver,silver,,0,,A,0,0,0
1451,rustc_hir_analysis,silver,1.0,1,A,,0,0,0
1451,rustc_next_trait_solver,silver,,0,,A,0,0,0
1452,rustc_hir_analysis,silver,1.0,1,A,,0,0,0
1452,rustc_next_trait_solver,silver,,0,,A,0,0,0
1453,rustc_hir_analysis,silver,1.0,1,A,,0,0,0
1453,rustc_next_trait_solver,silver,,0,,A,0,0,0
1457,rustc_hir_analysis,silver,1.0,1,A,,0,0,0
1458,rustc_hir_analysis,silver,0.6666666666666666,1,A,,0,0,0
1459,rustc_hir_analysis,silver,0.6666666666666666,1,A,,0,0,0
1471,rustc_trait_selection,silver,1.0,1,A,,0,0,0
1473,rustc_feature,silver,0.6666666666666666,0,A,,0,0,0
1476,rustc_hir_analysis,silver,0.3333333333333333,1,A,,0,0,0
1484,rustc_hir,silver,0.6666666666666666,1,A,,0,0,0
1484,rustc_hir_analysis,silver,,1,,A,0,0,0
1485,rustc_hir,silver,0.6666666666666666,1,A,,0,0,0
1486,rustc_middle,silver,1.0,0,A,,0,0,0
1488,rustc_hir_typeck,silver,1.0,0,A,R,0,0,0
1490,rustc_mir_dataflow,silver,0.6666666666666666,0,A,,0,0,0
1491,rustc_borrowck,silver,1.0,0,A,,0,0,0
1531,rustc_mir_dataflow,silver,1.0,1,A,,0,0,0
1532,rustc_mir_dataflow,silver,1.0,0,A,,0,0,0
1532,rustc_session,silver,0.3333333333333333,0,A,,0,0,0
1533,rustc_mir_dataflow,silver,1.0,1,A,,0,0,0
1533,rustc_session,silver,0.3333333333333333,0,A,,0,0,0
1537,rustc_mir_dataflow,silver,,0,,A,0,0,0
1544,rustc_middle,silver,1.0,1,A,,0,0,0
1544,rustc_mir_build,silver,1.0,0,A,,0,0,0
1552,rustc_borrowck,silver,1.0,1,A,,0,0,0
1561,rustc_mir_transform,silver,0.6666666666666666,0,A,,0,0,0
1562,rustc_monomorphize,silver,0.6666666666666666,0,A,,0,0,0
1563,rustc_borrowck,silver,0.3333333333333333,0,A,R,0,0,0
1567,rustc_borrowck,silver,,0,R,A,0,0,0
1572,rustc_mir_transform,silver,,0,,A,0,0,0
1578,rustc_mir_transform,silver,,0,,A,0,0,0
1595,rustc_mir_transform,silver,1.0,1,A,,0,0,0
1596,rustc_mir_transform,silver,1.0,1,A,,0,0,0
1597,rustc_mir_transform,silver,1.0,1,A,,0,0,0
1598,rustc_mir_transform,silver,0.6666666666666666,1,A,,0,0,0
1598,rustc_session,silver,1.0,0,A,,0,0,0
1602,rustc_mir_build,silver,0.3333333333333333,0,,A,0,0,0
1605,rustc_trait_selection,silver,0.6666666666666666,0,A,,0,0,0
1606,rustc_const_eval,silver,0.6666666666666666,1,,A,0,0,0
1607,rustc_middle,silver,1.0,1,A,,0,0,0
1608,rustc_const_eval,silver,0.6666666666666666,1,,A,0,0,0
1609,rustc_const_eval,silver,0.6666666666666666,1,,A,0,0,0
1610,rustc_const_eval,silver,,1,,A,0,0,0
1616,rustc_monomorphize,silver,1.0,0,A,,0,0,0
1637,rustc_monomorphize,silver,0.3333333333333333,0,A,,0,0,0
1639,rustc_codegen_ssa,silver,1.0,0,A,,0,0,0
1641,rustc_codegen_llvm,silver,0.3333333333333333,0,A,,0,0,0
1641,rustc_monomorphize,silver,,0,,A,0,0,0
1656,rustc_codegen_ssa,silver,1.0,1,A,R,0,0,0
1660,rustc_codegen_llvm,silver,0.3333333333333333,0,A,,0,0,0
1660,rustc_codegen_ssa,silver,,0,,A,0,0,0
1664,rustc_codegen_llvm,silver,,0,,A,0,0,0
1666,rustc_codegen_llvm,silver,,0,,A,0,0,0
1667,rustc_codegen_llvm,silver,0.3333333333333333,0,,A,0,0,0
1668,rustc_codegen_llvm,silver,0.6666666666666666,0,,A,0,0,0
1669,rustc_codegen_llvm,silver,,0,,A,0,0,0
1670,rustc_codegen_llvm,silver,0.6666666666666666,0,,A,0,0,0
1671,rustc_codegen_llvm,silver,0.6666666666666666,0,,A,0,0,0
1672,rustc_codegen_llvm,silver,0.6666666666666666,0,,A,0,0,0
1677,rustc_codegen_ssa,silver,,0,,A,0,0,0
1681,rustc_codegen_llvm,silver,1.0,0,A,,0,0,0
1682,rustc_codegen_llvm,silver,1.0,0,A,,0,0,0
1682,rustc_codegen_ssa,silver,0.6666666666666666,0,A,,0,0,0
1694,rustc_codegen_ssa,silver,1.0,0,A,,0,0,0
1694,rustc_metadata,silver,,0,,A,0,0,0
1695,rustc_codegen_ssa,silver,1.0,0,A,,0,0,0
1695,rustc_metadata,silver,,0,,A,0,0,0
1699,rustc_codegen_llvm,silver,1.0,1,A,,0,0,0
1699,rustc_codegen_ssa,silver,,1,,A,0,0,0
1700,rustc_codegen_llvm,silver,1.0,1,A,,0,0,0
1701,rustc_codegen_llvm,silver,1.0,1,A,,0,0,0
1702,rustc_codegen_llvm,silver,1.0,1,A,,0,0,0
1702,rustc_codegen_ssa,silver,,0,,A,0,0,0
1704,rustc_codegen_ssa,silver,1.0,0,A,,0,0,0
1704,rustc_metadata,silver,,0,,A,0,0,0
1706,rustc_metadata,silver,,0,,A,0,0,0
1707,rustc_codegen_ssa,silver,1.0,0,A,,0,0,0
1707,rustc_metadata,silver,,1,,A,0,0,0
1720,rustc_hir_id,silver,,0,,A,0,0,0
1720,rustc_span,silver,0.6666666666666666,0,A,,0,0,0
1721,rustc_hir_id,silver,,0,,A,0,0,0
1721,rustc_span,silver,1.0,0,A,,0,0,0
1722,rustc_metadata,silver,1.0,1,A,,0,0,0
1722,rustc_span,silver,0.3333333333333333,0,,A,0,0,0
1723,rustc_metadata,silver,1.0,1,A,,0,0,0
1728,rustc_metadata,silver,1.0,1,A,R,0,0,0
1732,rustc_incremental,silver,1.0,0,A,,0,0,0
1732,rustc_middle,silver,0.3333333333333333,0,A,R,0,0,0
1733,rustc_incremental,silver,1.0,0,A,,0,0,0
1733,rustc_metadata,silver,0.3333333333333333,0,A,R,0,0,0
1735,rustc_span,silver,,0,,A,0,0,0
1739,rustc_metadata,silver,1.0,0,A,R,0,0,0
1743,rustc_metadata,silver,0.6666666666666666,1,,A,0,0,0
1754,rustc_interface,silver,1.0,0,A,,0,0,0
1757,rustc_codegen_ssa,silver,0.6666666666666666,0,A,,0,0,0
1758,rustc_interface,silver,1.0,1,A,,0,0,0
1759,rustc_codegen_ssa,silver,,0,,A,0,0,0
1759,rustc_interface,silver,0.6666666666666666,1,A,,0,0,0
1760,rustc_codegen_ssa,silver,,0,,A,0,0,0
1760,rustc_metadata,silver,1.0,1,A,,0,0,0
1762,rustc_codegen_ssa,silver,0.3333333333333333,0,A,,0,0,0
9,rustc,refers,,0,R,,0,0,0
10,rustc_driver,refers,,0,R,,0,1,0
11,rustc_interface,refers,,0,R,R,1,1,0
15,rustc_lexer,refers,0.3333333333333333,0,,R,0,0,0
19,rustc_lexer,refers,1.0,1,A,R,0,0,0
33,rustc_ast,refers,,0,R,R,1,1,0
33,rustc_errors,refers,,0,R,R,1,1,0
35,rustc_ast,refers,,0,R,R,0,0,0
38,rustc_middle,refers,,1,,R,0,1,0
40,rustc_borrowck,refers,0.3333333333333333,0,,R,0,0,0
40,rustc_middle,refers,,1,R,R,0,0,0
46,rustc_middle,refers,,0,R,R,0,0,0
49,rustc_middle,refers,,0,R,R,0,0,0
50,rustc_middle,refers,,0,R,,0,0,0
79,rustc_lexer,refers,,0,,R,0,0,0
80,rustc_ast,refers,0.3333333333333333,1,R,A,0,0,0
80,rustc_lexer,refers,0.3333333333333333,0,A,R,0,0,0
83,rustc_ast,refers,,0,R,,0,0,0
85,rustc_hir_typeck,refers,0.3333333333333333,0,R,,0,0,0
86,rustc_middle,refers,1.0,1,A,R,0,0,0
88,rustc_middle,refers,,1,R,,0,0,0
92,rustc_middle,refers,,1,R,R,0,0,0
93,rustc_middle,refers,,1,R,R,0,0,0
94,rustc_monomorphize,refers,,0,,R,0,0,0
108,rustc_middle,refers,1.0,0,A,R,0,0,0
113,rustc_middle,refers,,0,R,R,0,0,0
114,rustc_middle,refers,,0,R,R,0,0,0
116,rustc_middle,refers,,0,,R,0,0,0
151,rustc_arena,refers,,0,,R,1,0,0
151,rustc_expand,refers,,0,,R,1,0,0
151,rustc_public,refers,,0,,R,1,0,0
151,rustc_public_bridge,refers,,0,,R,1,0,0
151,rustc_resolve,refers,,0,,R,1,0,0
154,rustc_arena,refers,,0,,R,1,0,0
154,rustc_expand,refers,,0,,R,1,0,0
154,rustc_public,refers,,0,,R,1,0,0
154,rustc_public_bridge,refers,,0,,R,1,0,0
156,rustc_resolve,refers,,0,R,,1,0,0
194,rustc_driver_impl,refers,,0,,R,1,0,0
201,rustc_resolve,refers,,0,R,R,1,0,0
215,rustc_public,refers,,0,R,R,1,0,0
215,rustc_span,refers,,0,R,R,1,1,0
215,rustc_type_ir,refers,,0,R,R,1,0,0
222,rustc_codegen_ssa,refers,,0,R,R,0,0,0
223,rustc_resolve,refers,0.6666666666666666,0,R,,0,0,0
224,rustc_middle,refers,,0,R,R,0,0,0
225,rustc_parse,refers,1.0,0,A,R,0,0,0
226,rustc_middle,refers,,0,R,R,0,0,0
230,rustc_hir_analysis,refers,,0,R,R,1,0,0
230,rustc_middle,refers,0.6666666666666666,0,R,A,0,0,0
230,rustc_type_ir,refers,,0,R,R,1,0,0
242,rustc_metadata,refers,,0,,R,0,0,0
245,rustc_middle,refers,,0,R,R,1,0,0
247,rustc_interface,refers,,0,,R,0,0,0
250,rustc_macros,refers,0.6666666666666666,0,R,R,1,0,0
255,rustc_span,refers,,0,R,R,1,0,0
257,rustc_middle,refers,,0,R,R,1,1,0
259,rustc_serialize,refers,,0,R,R,1,0,0
260,rustc_middle,refers,,0,R,R,1,0,0
273,rustc_hir_analysis,refers,,0,,R,0,0,0
273,rustc_type_ir,refers,,0,,R,0,0,0
274,rustc_hir_analysis,refers,,0,R,R,1,0,0
274,rustc_type_ir,refers,,0,R,R,1,0,0
277,rustc_data_structures,refers,,0,,R,0,0,0
278,rustc_macros,refers,0.6666666666666666,1,R,R,1,0,0
282,rustc_incremental,refers,,0,,R,0,0,0
291,rustc_arena,refers,,0,,R,0,0,0
304,rustc_type_ir,refers,,0,R,R,0,0,0
306,rustc_hir_id,refers,,0,,R,0,0,0
306,rustc_span,refers,,0,R,,0,0,0
307,rustc_hir_id,refers,,0,,R,0,0,0
307,rustc_span,refers,,0,R,,0,0,0
308,rustc_trait_selection,refers,0.3333333333333333,1,R,,0,0,0
313,rustc_arena,refers,,0,,R,0,0,0
313,rustc_ast,refers,,0,,R,0,0,0
314,rustc_driver_impl,refers,0.3333333333333333,1,,R,0,0,0
326,rustc_arena,refers,0.3333333333333333,0,,R,0,0,0
327,rustc_serialize,refers,,0,R,R,1,1,0
328,rustc_serialize,refers,,0,R,R,1,1,0
329,rustc_middle,refers,,0,,R,0,0,0
333,rustc_serialize,refers,0.6666666666666666,0,R,R,1,0,0
334,rustc_serialize,refers,,0,R,R,1,0,0
335,rustc_serialize,refers,,0,R,R,1,0,0
336,rustc_serialize,refers,,0,R,R,1,0,0
337,rustc_middle,refers,,0,R,R,1,1,0
338,rustc_metadata,refers,,1,R,R,1,1,0
341,rustc_middle,refers,,0,R,R,1,0,0
346,rustc_type_ir,refers,,0,,R,1,0,0
347,rustc_middle,refers,,0,R,R,1,0,0
360,rustc_session,refers,1.0,1,A,R,0,0,0
369,rustc_data_structures,refers,,0,R,A,0,0,0
380,rustc_thread_pool,refers,,0,,R,0,0,0
381,rustc_thread_pool,refers,,0,,R,0,0,0
382,rustc_middle,refers,,0,R,A,0,0,0
384,rustc_middle,refers,,0,,R,0,0,0
388,rustc_thread_pool,refers,,0,,R,0,0,0
389,rustc_data_structures,refers,,0,,R,0,0,0
389,rustc_thread_pool,refers,,0,,R,0,0,0
407,rustc_ast,refers,,0,R,R,1,1,0
407,rustc_span,refers,,0,R,R,1,1,0
409,rustc_span,refers,,0,R,R,1,1,0
415,rustc_lexer,refers,,0,R,R,0,1,0
416,rustc_lexer,refers,,0,R,R,0,1,0
416,rustc_span,refers,,0,R,R,1,0,0
419,rustc_ast,refers,,0,R,R,0,0,0
420,rustc_ast,refers,,0,R,R,0,0,0
424,rustc_attr_parsing,refers,,0,R,,1,0,0
426,rustc_ast,refers,,0,R,R,0,0,0
426,rustc_resolve,refers,,0,,R,0,0,0
431,rustc_resolve,refers,1.0,0,A,R,0,0,0
437,rustc_ast,refers,,0,R,R,0,1,0
448,rustc_expand,refers,,0,,R,0,0,0
452,rustc_ast,refers,,0,,R,0,0,0
453,rustc_resolve,refers,0.3333333333333333,1,R,R,0,1,0
455,rustc_ast,refers,,0,,R,0,0,0
456,rustc_ast,refers,,0,,R,0,0,0
470,rustc_ast,refers,1.0,1,A,R,0,0,0
471,rustc_ast,refers,0.6666666666666666,1,A,R,0,0,0
471,rustc_span,refers,0.6666666666666666,0,A,R,0,0,0
472,rustc_ast,refers,,1,R,,0,0,0
505,rustc_span,refers,1.0,1,A,R,0,0,0
513,rustc_ast,refers,,0,R,,0,0,0
513,rustc_span,refers,0.3333333333333333,0,R,,0,0,0
519,rustc_ast,refers,,0,R,R,1,1,0
525,rustc_parse,refers,1.0,1,A,R,0,0,0
534,rustc_ast,refers,,0,R,R,0,0,0
535,rustc_span,refers,,0,R,,0,0,0
536,rustc_ast,refers,,0,R,,0,0,0
538,rustc_ast,refers,,0,,R,0,0,0
542,rustc_parse,refers,0.3333333333333333,1,R,R,1,0,0
545,rustc_session,refers,,0,R,R,0,0,0
552,rustc_parse,refers,1.0,1,A,R,0,0,0
556,rustc_parse,refers,1.0,0,A,R,0,0,0
557,rustc_parse,refers,1.0,1,A,R,0,0,0
558,rustc_expand,refers,,1,R,,0,0,0
564,rustc_proc_macro,refers,0.6666666666666666,0,R,,0,0,0
565,rustc_ast,refers,,0,R,A,0,0,0
565,rustc_proc_macro,refers,,0,R,,0,0,0
566,rustc_ast,refers,,0,,R,0,0,0
566,rustc_expand,refers,0.6666666666666666,0,A,R,0,0,0
568,rustc_ast,refers,,0,R,R,1,0,0
573,rustc_ast,refers,,0,R,R,0,0,0
574,rustc_resolve,refers,1.0,1,A,R,0,0,0
594,rustc_ast_lowering,refers,,0,,R,0,1,0
595,rustc_ast,refers,,0,R,,0,0,0
595,rustc_parse,refers,1.0,0,A,R,0,0,0
645,rustc_lint,refers,,0,,R,0,0,0
648,rustc_expand,refers,,0,,R,0,0,0
669,rustc_ast,refers,,0,R,R,0,0,0
669,rustc_expand,refers,,0,R,,0,0,0
669,rustc_parse,refers,,0,R,,0,0,0
669,rustc_resolve,refers,,0,R,,0,0,0
671,rustc_hir,refers,0.6666666666666666,1,R,,0,0,0
674,rustc_ast,refers,,0,,R,1,0,0
674,rustc_public,refers,,0,,R,1,0,0
675,rustc_public,refers,,0,,R,1,0,0
683,rustc_hir_id,refers,,0,,R,0,0,0
690,rustc_hir,refers,,1,R,,0,1,0
693,rustc_span,refers,,0,R,R,1,0,0
695,rustc_hir_id,refers,,1,R,R,1,0,0
697,rustc_hir_id,refers,,0,,R,0,0,0
700,rustc_hir_id,refers,,0,R,R,1,0,0
700,rustc_public,refers,,0,R,,1,0,0
700,rustc_span,refers,,0,R,R,1,0,0
701,rustc_public,refers,,0,R,,1,0,0
701,rustc_span,refers,,0,R,R,1,0,0
701,rustc_type_ir,refers,,0,R,,1,0,0
702,rustc_hir_id,refers,,0,R,R,1,0,0
704,rustc_hir_id,refers,,0,R,R,1,0,0
705,rustc_hir,refers,,1,R,R,1,1,0
705,rustc_hir_id,refers,,0,R,,0,0,0
706,rustc_hir_id,refers,,0,R,,0,0,0
708,rustc_hir,refers,1.0,1,A,R,0,0,0
710,rustc_hir,refers,,1,,R,0,0,1
711,rustc_ast,refers,,0,R,,0,0,0
711,rustc_hir,refers,,0,R,,0,0,0
713,rustc_ast,refers,,0,R,,0,0,0
714,rustc_ast,refers,,0,,R,1,0,0
714,rustc_hir,refers,,0,R,,0,0,0
714,rustc_middle,refers,,0,R,R,1,1,0
714,rustc_public,refers,,0,,R,1,0,0
715,rustc_hir,refers,,0,R,,0,0,0
720,rustc_ast,refers,,0,R,R,1,0,0
720,rustc_hir_id,refers,,0,R,R,1,0,0
721,rustc_hir_id,refers,,0,R,R,1,0,0
722,rustc_ast,refers,,0,R,R,1,0,0
722,rustc_hir_id,refers,,0,R,R,1,0,0
723,rustc_hir_id,refers,,0,R,R,1,0,0
726,rustc_ast,refers,,0,R,R,1,0,0
726,rustc_hir_id,refers,,0,R,R,1,0,0
728,rustc_ast,refers,,0,R,,0,0,0
729,rustc_ast,refers,,0,R,R,1,0,0
729,rustc_hir_id,refers,,0,R,R,1,0,0
730,rustc_ast,refers,,0,R,R,1,0,0
730,rustc_span,refers,,0,R,R,1,0,0
731,rustc_ast,refers,,0,R,R,1,0,0
731,rustc_span,refers,,0,R,R,1,0,0
732,rustc_ast,refers,,0,R,R,1,0,0
732,rustc_span,refers,,0,R,R,1,0,0
733,rustc_ast,refers,,0,R,R,1,0,0
734,rustc_ast,refers,,0,R,R,1,0,0
734,rustc_span,refers,,0,R,R,1,0,0
735,rustc_span,refers,,0,R,R,1,0,0
743,rustc_hir,refers,,0,,R,0,0,0
743,rustc_middle,refers,,0,R,A,0,0,0
744,rustc_hir,refers,,0,,R,0,0,0
744,rustc_middle,refers,0.3333333333333333,0,R,A,0,0,0
749,rustc_middle,refers,,0,,R,1,0,0
750,rustc_middle,refers,,0,R,,1,1,0
751,rustc_mir_build,refers,0.3333333333333333,1,,R,0,0,0
753,rustc_mir_build,refers,0.6666666666666666,0,A,R,0,0,0
756,rustc_middle,refers,,0,R,A,0,0,0
769,rustc_driver_impl,refers,,0,R,,1,0,0
770,rustc_middle,refers,,0,R,R,0,0,0
771,rustc_middle,refers,,0,R,,0,0,0
774,rustc_middle,refers,1.0,0,A,R,0,0,0
782,rustc_middle,refers,0.3333333333333333,0,A,R,0,0,0
801,rustc_span,refers,,0,R,R,1,0,0
823,rustc_middle,refers,,1,,R,0,0,0
828,rustc_middle,refers,,0,R,R,0,0,0
829,rustc_middle,refers,,0,R,,0,0,0
834,rustc_ast,refers,,0,,R,1,0,0
834,rustc_hir,refers,,0,R,R,1,0,0
834,rustc_middle,refers,,0,,R,1,0,0
846,rustc_middle,refers,,0,R,R,1,0,0
847,rustc_middle,refers,,0,R,R,1,0,0
848,rustc_middle,refers,,0,R,R,1,0,0
848,rustc_public,refers,,0,R,,1,0,0
850,rustc_public,refers,,0,R,,1,0,0
851,rustc_middle,refers,,0,R,R,1,0,0
851,rustc_public,refers,,0,R,,1,0,0
853,rustc_const_eval,refers,,0,,R,1,0,0
853,rustc_middle,refers,,0,R,R,1,0,0
853,rustc_public,refers,,0,,R,1,0,0
854,rustc_const_eval,refers,,0,,R,0,0,0
854,rustc_middle,refers,0.3333333333333333,0,,R,0,0,0
854,rustc_public,refers,,0,,R,0,0,0
855,rustc_middle,refers,,0,R,R,1,0,0
855,rustc_public,refers,,0,,R,1,0,0
857,rustc_middle,refers,,0,R,R,0,0,0
857,rustc_public,refers,,0,,R,0,0,0
858,rustc_middle,refers,,0,R,R,1,0,0
859,rustc_middle,refers,,0,R,R,1,0,0
860,rustc_middle,refers,,0,R,R,1,0,0
862,rustc_middle,refers,0.3333333333333333,1,R,,0,0,0
865,rustc_middle,refers,,0,,R,0,0,0
871,rustc_mir_transform,refers,1.0,0,A,R,0,0,0
874,rustc_middle,refers,,1,R,R,0,0,0
879,rustc_middle,refers,,0,,R,0,0,0
883,rustc_middle,refers,0.3333333333333333,0,R,R,0,0,0
884,rustc_middle,refers,1.0,1,A,R,0,0,0
885,rustc_middle,refers,0.3333333333333333,1,R,A,0,0,0
890,rustc_middle,refers,,0,,R,0,0,0
891,rustc_middle,refers,,0,,R,0,0,0
893,rustc_middle,refers,,0,R,R,0,0,0
894,rustc_middle,refers,,0,,R,0,0,0
895,rustc_data_structures,refers,,0,R,,0,0,0
895,rustc_index,refers,,0,R,,0,0,0
895,rustc_middle,refers,,0,R,,0,0,0
897,rustc_borrowck,refers,,1,R,A,0,0,0
898,rustc_const_eval,refers,0.3333333333333333,1,R,A,0,0,0
899,rustc_mir_transform,refers,0.3333333333333333,0,A,R,0,0,0
903,rustc_const_eval,refers,,1,R,A,0,0,0
906,rustc_driver_impl,refers,0.3333333333333333,1,R,A,0,0,0
910,rustc_driver_impl,refers,0.3333333333333333,0,A,R,0,0,0
911,rustc_resolve,refers,,0,R,,1,0,0
912,rustc_driver_impl,refers,,0,,R,1,0,0
916,rustc_interface,refers,,0,R,R,1,1,0
950,rustc_errors,refers,,0,R,R,1,0,0
951,rustc_errors,refers,0.3333333333333333,0,A,R,0,0,0
966,rustc_feature,refers,,0,R,,0,0,0
967,rustc_attr_parsing,refers,,0,,R,0,0,0
971,rustc_attr_parsing,refers,,0,R,R,1,0,0
971,rustc_mir_transform,refers,,0,R,,1,0,0
973,rustc_lint_defs,refers,0.6666666666666666,0,A,R,0,0,0
974,rustc_lint_defs,refers,0.6666666666666666,0,A,R,0,0,0
974,rustc_middle,refers,,0,R,R,1,0,0
976,rustc_lint_defs,refers,0.6666666666666666,0,A,R,0,0,0
977,rustc_lint_defs,refers,0.6666666666666666,0,A,R,0,0,0
990,rustc_lint_defs,refers,0.3333333333333333,1,R,R,1,0,0
994,rustc_errors,refers,,0,,R,0,0,0
998,rustc_errors,refers,0.3333333333333333,0,A,R,0,0,0
1014,rustc_builtin_macros,refers,,0,R,,1,0,0
1016,rustc_hir_analysis,refers,,0,,R,0,0,0
1027,rustc_span,refers,,0,R,R,1,0,0
1033,rustc_lint_defs,refers,0.3333333333333333,1,R,,0,0,0
1037,rustc_span,refers,,0,R,,0,0,0
1039,rustc_lint_defs,refers,1.0,1,A,R,0,0,0
1040,rustc_lint_defs,refers,1.0,1,A,R,0,0,0
1041,rustc_lint_defs,refers,1.0,1,A,R,0,0,0
1049,rustc_span,refers,,0,R,,0,0,0
1055,rustc_ast,refers,,0,R,R,0,0,0
1055,rustc_expand,refers,,0,R,,0,0,0
1057,rustc_ast,refers,,0,R,,0,0,0
1057,rustc_ast_lowering,refers,,0,R,R,0,0,0
1057,rustc_resolve,refers,,0,R,,0,0,0
1059,rustc_middle,refers,,0,R,,0,0,0
1062,rustc_middle,refers,,0,R,,0,0,0
1063,rustc_lint,refers,0.3333333333333333,1,R,A,0,0,0
1064,rustc_lint,refers,0.6666666666666666,1,R,A,0,0,0
1066,rustc_lint,refers,,0,R,A,0,0,0
1073,rustc_lint,refers,,0,R,R,1,0,0
1089,rustc_feature,refers,,0,,R,0,0,0
1100,rustc_lint_defs,refers,,0,,R,0,0,0
1110,rustc_lint,refers,1.0,1,A,R,0,0,0
1114,rustc_errors,refers,1.0,0,A,R,0,0,0
1114,rustc_session,refers,,0,,R,0,0,0
1117,rustc_errors,refers,0.3333333333333333,0,R,R,1,0,0
1128,rustc_attr_parsing,refers,0.6666666666666666,1,,R,0,0,0
1131,rustc_attr_parsing,refers,0.6666666666666666,1,,R,1,0,0
1131,rustc_errors,refers,,0,R,R,1,0,0
1139,rustc_hir_typeck,refers,0.3333333333333333,0,R,R,1,0,0
1139,rustc_middle,refers,,0,R,R,1,0,0
1141,rustc_span,refers,,0,R,R,1,0,0
1142,rustc_span,refers,,0,,R,0,0,0
1150,rustc_attr_parsing,refers,,1,R,R,1,0,0
1156,rustc_hir,refers,,0,R,R,1,0,0
1162,rustc_hir,refers,0.6666666666666666,0,R,R,0,1,0
1163,rustc_middle,refers,,0,R,,0,0,0
1165,rustc_ast,refers,,0,R,R,0,0,0
1169,rustc_span,refers,,0,,R,0,0,0
1170,rustc_span,refers,,0,R,R,1,1,0
1176,rustc_hir,refers,0.6666666666666666,0,,R,0,1,0
1177,rustc_type_ir,refers,,0,,R,0,0,0
1179,rustc_middle,refers,,0,R,,0,0,0
1180,rustc_middle,refers,,0,R,R,0,0,0
1181,rustc_hir,refers,,0,R,R,0,1,0
